school,sex,age,address,famsize,pstatus,medu,fedu,mjob,fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,dalc,walc,health,absences,g1,g2,g3,alcohol_total,grade_variation,performance
0,0,0.3385980952503787,1,0,1,2,2,3,3,3,1,-0.7100034375328549,0.0,0.0,0,1,0,1,1,1,1,0,-0.31348900791324696,-0.0985437757569029,0.9570732259820035,0.0,1.996444108917131,0.3978509306148647,-0.8294821155920982,0.34280015452434315,1.675879141061499,1.4685933464798826,4,2.3094010767585034,excellent
0,1,0.3385980952503787,1,1,0,4,4,1,2,3,1,-0.7100034375328549,1.4659250220296964,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,0.8493534958094956,-0.9018574629445801,0.0,0.6153423623374719,0.3978509306148647,-0.1009804314633858,-0.05746360971795332,0.8532118591795482,0.6411014190351508,3,1.7320508075688772,average
0,0,1.2385561905211255,1,1,1,4,2,4,2,0,1,-0.7100034375328549,0.0,0.0,0,1,0,1,1,1,1,0,-0.31348900791324696,-1.0464410473233015,-0.9018574629445801,0.0,-0.7657593842421874,-0.27749266589104,-0.8294821155920982,0.7430639187666396,1.675879141061499,1.4685933464798826,2,1.7320508075688772,excellent
0,0,3.0384723810626193,0,0,1,1,1,2,2,3,2,0.9014650386653104,1.4659250220296964,0.0,0,0,0,0,1,1,1,1,-1.8579958273882704,-1.0464410473233015,-0.9018574629445801,0.0,1.996444108917131,-0.27749266589104,2.084524620922751,-0.45772737396024976,0.8532118591795482,0.6411014190351508,4,2.3094010767585034,average
0,1,0.3385980952503787,1,1,0,3,2,2,2,3,1,-0.7100034375328549,0.0,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,0.8493534958094956,0.9570732259820035,0.0,0.6153423623374719,1.0731945271207695,2.8130263050514634,1.5435914472512324,2.0872127820024744,1.8823393102022485,3,1.1547005383792515,excellent
0,0,1.2385561905211255,1,0,1,3,2,0,2,3,0,-0.7100034375328549,1.4659250220296964,0.0,0,1,0,0,1,1,1,1,-0.31348900791324696,-0.0985437757569029,0.9570732259820035,0.0,0.6153423623374719,-0.9528362623969447,0.9917720947296828,0.7430639187666396,1.675879141061499,1.4685933464798826,3,1.7320508075688772,excellent
0,0,1.2385561905211255,1,1,0,2,2,3,2,3,1,0.9014650386653104,0.0,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,-1.9943383188897,0.9570732259820035,0.0,1.996444108917131,0.3978509306148647,2.8130263050514634,0.7430639187666396,1.675879141061499,1.4685933464798826,4,1.7320508075688772,excellent
0,0,1.2385561905211255,1,0,1,3,2,3,2,1,1,-0.7100034375328549,0.0,0.0,0,1,0,1,0,1,1,1,-1.8579958273882704,-1.9943383188897,-0.9018574629445801,0.0,0.6153423623374719,-1.6281798589028493,0.6275212526653265,-0.8579911382025462,0.030544577297597394,-0.18639050840958105,3,1.7320508075688772,average
1,0,-0.5613600000203681,0,0,1,2,2,2,2,0,1,0.9014650386653104,0.0,0.0,0,1,0,1,1,1,1,0,-0.31348900791324696,0.8493534958094956,0.9570732259820035,0.0,-0.7657593842421874,1.0731945271207695,-0.8294821155920982,-0.05746360971795332,-0.380789063643378,-0.600136472131947,2,0.0,average
1,0,-0.5613600000203681,0,0,1,2,3,0,3,0,1,0.9014650386653104,0.0,0.0,0,0,0,0,1,1,0,0,-0.31348900791324696,1.7972507673758942,-0.9018574629445801,0.0,0.6153423623374719,1.0731945271207695,-0.8294821155920982,1.5435914472512324,1.675879141061499,1.4685933464798826,3,0.5773502691896258,excellent
1,1,-0.5613600000203681,0,1,0,4,4,0,2,1,1,-0.7100034375328549,0.0,0.0,0,1,0,0,1,1,0,0,1.2310178115617767,-0.0985437757569029,-0.9018574629445801,0.0,1.996444108917131,-0.9528362623969447,0.9917720947296828,-0.8579911382025462,-0.7921227045843534,-1.0138824358543128,4,0.5773502691896257,average
1,1,-0.5613600000203681,1,0,0,1,2,2,2,2,1,-0.7100034375328549,1.4659250220296964,0.0,1,0,0,0,1,1,1,0,-0.31348900791324696,0.8493534958094956,0.02760788151871166,0.0,-0.7657593842421874,1.0731945271207695,-0.8294821155920982,-0.8579911382025462,-0.7921227045843534,-1.0138824358543128,2,0.5773502691896257,average
1,0,-1.461318095291115,0,1,1,1,1,0,3,3,0,0.9014650386653104,0.0,0.0,0,1,0,0,1,1,1,0,1.2310178115617767,0.8493534958094956,0.02760788151871166,0.0,0.6153423623374719,0.3978509306148647,-0.8294821155920982,-0.8579911382025462,-1.2034563455253289,-1.4276283995766788,3,0.0,poor
1,0,0.3385980952503787,0,0,1,2,3,2,2,0,1,0.9014650386653104,-1.4659250220296964,0.0,0,1,0,0,1,1,1,0,1.2310178115617767,1.7972507673758942,1.8865385704452953,0.0,1.996444108917131,-0.27749266589104,-0.1009804314633858,-0.8579911382025462,-0.7921227045843534,-0.600136472131947,4,1.0,average
1,0,-1.461318095291115,0,0,1,3,3,2,3,0,0,0.9014650386653104,-1.4659250220296964,0.0,0,0,0,0,0,1,1,0,-0.31348900791324696,-1.9943383188897,0.02760788151871166,0.0,-0.7657593842421874,0.3978509306148647,-0.8294821155920982,0.7430639187666396,1.2645455001205237,1.0548473827575167,2,1.1547005383792517,excellent
1,1,-1.461318095291115,0,1,1,4,1,1,3,3,0,-0.7100034375328549,0.0,0.0,0,1,0,1,1,1,1,0,1.2310178115617767,-0.0985437757569029,0.9570732259820035,0.0,0.6153423623374719,-0.9528362623969447,-0.8294821155920982,-0.05746360971795332,0.030544577297597394,0.2273554553127849,3,1.0,average
1,1,-0.5613600000203681,0,0,1,3,4,2,1,2,1,2.5129335148634753,0.0,0.0,0,0,0,0,0,1,0,0,-1.8579958273882704,0.8493534958094956,1.8865385704452953,0.0,0.6153423623374719,1.0731945271207695,0.6275212526653265,-1.2582549024448426,-1.2034563455253289,-1.0138824358543128,3,1.0,average
1,1,-1.461318095291115,1,1,1,3,3,0,0,3,0,-0.7100034375328549,0.0,0.0,0,1,0,1,1,1,1,0,1.2310178115617767,-0.0985437757569029,0.02760788151871166,0.0,-0.7657593842421874,1.0731945271207695,-0.8294821155920982,-0.45772737396024976,-0.7921227045843534,-1.0138824358543128,2,0.0,average
1,0,-0.5613600000203681,0,0,1,4,4,4,4,0,1,0.9014650386653104,1.4659250220296964,0.0,0,0,0,1,1,1,1,1,-0.31348900791324696,-1.0464410473233015,-0.9018574629445801,0.0,-0.7657593842421874,0.3978509306148647,1.3560229367940388,1.5435914472512324,1.2645455001205237,1.4685933464798826,2,0.5773502691896258,excellent
1,0,-1.461318095291115,0,0,1,1,2,2,3,0,1,0.9014650386653104,-1.4659250220296964,0.0,0,0,0,0,1,1,0,0,1.2310178115617767,-1.9943383188897,-0.9018574629445801,0.0,-0.7657593842421874,-1.6281798589028493,0.2632704106009704,-0.45772737396024976,0.030544577297597394,-0.18639050840958105,2,1.1547005383792517,average
1,0,-0.5613600000203681,0,0,1,2,3,2,3,0,1,2.5129335148634753,0.0,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,1.7972507673758942,0.9570732259820035,0.0,0.6153423623374719,-1.6281798589028493,-0.1009804314633858,1.143327683008936,0.8532118591795482,0.6411014190351508,3,0.0,average
1,1,-0.5613600000203681,0,0,1,1,2,2,2,0,0,0.9014650386653104,0.0,0.0,0,0,0,0,1,1,0,0,-0.31348900791324696,-0.0985437757569029,0.02760788151871166,0.0,-0.7657593842421874,1.0731945271207695,-0.8294821155920982,-0.8579911382025462,-0.7921227045843534,-1.0138824358543128,2,0.5773502691896257,average
1,0,-0.5613600000203681,0,0,1,2,2,2,2,0,1,2.5129335148634753,0.0,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,0.8493534958094956,1.8865385704452953,0.0,-0.7657593842421874,0.3978509306148647,0.6275212526653265,-1.2582549024448426,-1.2034563455253289,-1.0138824358543128,2,1.0,average
1,0,-1.461318095291115,0,0,1,1,1,0,0,0,0,2.5129335148634753,0.0,0.0,0,1,0,0,1,1,0,0,-0.31348900791324696,-1.0464410473233015,-1.831322807407872,0.0,0.6153423623374719,-0.9528362623969447,-0.8294821155920982,0.34280015452434315,0.4418782182385728,0.2273554553127849,3,0.5773502691896257,average
1,0,-0.5613600000203681,0,1,1,2,2,2,2,1,0,2.5129335148634753,-1.4659250220296964,0.0,0,1,0,1,1,1,0,1,-0.31348900791324696,-0.0985437757569029,-0.9018574629445801,0.0,-0.7657593842421874,0.3978509306148647,-0.8294821155920982,0.7430639187666396,0.4418782182385728,1.0548473827575167,2,1.1547005383792517,excellent
1,0,-1.461318095291115,1,0,1,2,2,2,3,0,1,0.9014650386653104,1.4659250220296964,0.0,0,1,0,1,1,1,0,0,1.2310178115617767,-0.0985437757569029,-0.9018574629445801,0.0,-0.7657593842421874,0.3978509306148647,-0.8294821155920982,-0.05746360971795332,0.030544577297597394,0.2273554553127849,2,1.0,average
1,0,0.3385980952503787,1,0,1,2,2,2,0,0,1,-0.7100034375328549,-1.4659250220296964,0.0,0,1,0,1,1,0,0,0,-0.31348900791324696,1.7972507673758942,0.02760788151871166,0.0,-0.7657593842421874,1.0731945271207695,0.6275212526653265,-1.2582549024448426,-1.6147899864663042,-1.4276283995766788,2,0.5773502691896257,poor
1,0,0.3385980952503787,0,0,1,2,1,0,2,0,1,2.5129335148634753,-1.4659250220296964,0.0,0,1,0,1,1,0,0,1,1.2310178115617767,1.7972507673758942,0.02760788151871166,0.0,-0.7657593842421874,-0.27749266589104,-0.1009804314633858,-1.2582549024448426,-1.2034563455253289,-1.0138824358543128,2,1.0,average
1,0,-0.5613600000203681,0,0,1,2,2,2,2,0,0,2.5129335148634753,0.0,0.0,0,1,0,0,1,0,1,0,-1.8579958273882704,0.8493534958094956,1.8865385704452953,0.0,0.6153423623374719,-1.6281798589028493,-0.46523127352774196,-1.2582549024448426,-1.2034563455253289,-1.0138824358543128,3,1.0,average
1,0,-0.5613600000203681,1,1,0,2,2,2,2,1,1,-0.7100034375328549,-1.4659250220296964,0.0,0,1,0,0,1,0,0,0,-0.31348900791324696,-0.0985437757569029,0.9570732259820035,0.0,0.6153423623374719,-1.6281798589028493,1.3560229367940388,-2.0587824309294356,-2.437457268348255,-2.2551203270214106,3,0.5773502691896258,poor
1,0,-0.5613600000203681,0,0,0,2,2,1,2,0,1,-0.7100034375328549,0.0,0.0,0,0,0,0,0,1,0,1,-1.8579958273882704,-0.0985437757569029,-0.9018574629445801,0.0,-0.7657593842421874,-0.27749266589104,-0.1009804314633858,-1.6585186666871392,-1.2034563455253289,-1.4276283995766788,2,1.1547005383792517,poor
1,0,-0.5613600000203681,0,1,1,1,2,0,2,0,1,-0.7100034375328549,0.0,0.0,0,0,0,1,1,0,1,0,-0.31348900791324696,0.8493534958094956,1.8865385704452953,0.0,1.996444108917131,-0.27749266589104,-0.8294821155920982,-1.6585186666871392,-1.6147899864663042,-1.8413743632990447,4,0.5773502691896257,poor
1,0,2.138514285791872,1,1,1,2,2,2,2,1,1,-0.7100034375328549,1.4659250220296964,0.0,0,0,0,0,1,1,1,1,1.2310178115617767,0.8493534958094956,1.8865385704452953,0.0,-0.7657593842421874,-1.6281798589028493,-0.8294821155920982,-0.05746360971795332,0.030544577297597394,-0.18639050840958105,2,0.5773502691896257,average
1,0,0.3385980952503787,0,0,1,1,1,0,2,3,1,0.9014650386653104,-1.4659250220296964,0.0,0,1,0,1,0,1,1,1,-0.31348900791324696,0.8493534958094956,1.8865385704452953,0.0,0.6153423623374719,1.0731945271207695,-0.8294821155920982,-0.45772737396024976,-0.7921227045843534,-1.0138824358543128,3,0.0,average
1,0,-0.5613600000203681,0,1,1,1,1,0,2,0,0,2.5129335148634753,0.0,0.0,0,1,0,0,1,1,0,0,1.2310178115617767,-0.0985437757569029,-0.9018574629445801,0.0,-0.7657593842421874,-1.6281798589028493,-0.8294821155920982,1.5435914472512324,1.675879141061499,1.8823393102022485,2,1.0,excellent
1,0,0.3385980952503787,0,0,1,2,2,2,2,3,1,0.9014650386653104,0.0,0.0,0,1,0,1,1,1,0,0,1.2310178115617767,-0.0985437757569029,-0.9018574629445801,0.0,-0.7657593842421874,-1.6281798589028493,-0.8294821155920982,1.143327683008936,1.675879141061499,1.4685933464798826,2,1.1547005383792515,excellent
1,0,-0.5613600000203681,1,1,1,1,1,0,2,2,1,2.5129335148634753,0.0,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,-0.0985437757569029,-0.9018574629445801,0.0,1.996444108917131,1.0731945271207695,1.3560229367940388,-2.459046195171732,-2.0261236274072796,-2.2551203270214106,4,1.1547005383792517,poor
1,0,-0.5613600000203681,0,0,1,2,3,0,3,2,1,0.9014650386653104,0.0,0.0,0,1,0,1,1,1,1,0,-1.8579958273882704,-0.0985437757569029,0.02760788151871166,0.0,-0.7657593842421874,-0.9528362623969447,-0.8294821155920982,-1.6585186666871392,-1.2034563455253289,-1.4276283995766788,2,1.1547005383792517,poor
1,0,-0.5613600000203681,1,0,1,4,4,1,1,0,1,-0.7100034375328549,0.0,0.0,0,1,0,0,1,1,1,1,-0.31348900791324696,-0.0985437757569029,0.9570732259820035,0.0,0.6153423623374719,-0.27749266589104,0.6275212526653265,-1.6585186666871392,-2.0261236274072796,-2.2551203270214106,3,0.0,poor
1,0,0.3385980952503787,0,0,1,4,1,2,2,2,1,-0.7100034375328549,-1.4659250220296964,0.0,0,0,0,0,1,1,1,1,-0.31348900791324696,-1.0464410473233015,0.02760788151871166,0.0,0.6153423623374719,1.0731945271207695,-0.46523127352774196,0.34280015452434315,0.4418782182385728,0.2273554553127849,3,0.5773502691896257,average
1,0,0.3385980952503787,0,0,1,2,2,0,2,2,1,-0.7100034375328549,-1.4659250220296964,0.0,0,1,1,0,1,1,1,0,1.2310178115617767,-1.9943383188897,0.02760788151871166,0.0,0.6153423623374719,1.0731945271207695,0.9917720947296828,-1.2582549024448426,-1.6147899864663042,-1.8413743632990447,3,0.0,poor
1,0,-0.5613600000203681,1,1,1,4,4,3,3,2,0,0.9014650386653104,-1.4659250220296964,0.0,0,1,0,0,1,1,0,0,1.2310178115617767,-1.9943383188897,0.02760788151871166,0.0,0.6153423623374719,1.0731945271207695,-0.46523127352774196,-0.45772737396024976,-0.7921227045843534,-1.0138824358543128,3,0.0,average
1,0,-0.5613600000203681,1,1,1,2,1,2,3,2,1,-0.7100034375328549,0.0,0.0,0,0,0,0,1,1,1,1,-1.8579958273882704,-1.0464410473233015,-0.9018574629445801,0.0,-0.7657593842421874,-0.27749266589104,-0.8294821155920982,0.7430639187666396,0.8532118591795482,1.0548473827575167,2,1.0,excellent
1,0,0.3385980952503787,1,0,1,4,4,1,1,0,0,-0.7100034375328549,0.0,0.0,0,1,0,0,1,1,1,0,1.2310178115617767,-1.0464410473233015,1.8865385704452953,0.0,-0.7657593842421874,1.0731945271207695,-0.8294821155920982,0.34280015452434315,0.8532118591795482,1.0548473827575167,2,1.5275252316519468,excellent
1,1,0.3385980952503787,1,1,0,1,0,2,2,1,1,-0.7100034375328549,-1.4659250220296964,0.0,0,0,0,0,1,1,0,1,-0.31348900791324696,-1.9943383188897,-0.9018574629445801,0.0,-0.7657593842421874,1.0731945271207695,0.6275212526653265,-0.45772737396024976,-0.7921227045843534,-0.600136472131947,2,0.5773502691896257,average
1,0,0.3385980952503787,1,0,1,1,1,2,0,0,1,-0.7100034375328549,-1.4659250220296964,0.0,0,1,0,1,1,1,0,0,-0.31348900791324696,-0.0985437757569029,-0.9018574629445801,0.0,0.6153423623374719,1.0731945271207695,2.4487754629871072,-2.0587824309294356,-1.6147899864663042,-1.4276283995766788,3,1.5275252316519468,poor
1,0,0.3385980952503787,0,0,1,0,0,0,2,0,1,0.9014650386653104,-1.4659250220296964,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,0.8493534958094956,0.02760788151871166,0.0,-0.7657593842421874,1.0731945271207695,-0.8294821155920982,-0.8579911382025462,-0.7921227045843534,-1.0138824358543128,2,0.5773502691896257,average
1,0,0.3385980952503787,1,1,1,1,2,0,2,0,0,-0.7100034375328549,-1.4659250220296964,0.0,0,0,0,0,1,1,1,0,1.2310178115617767,1.7972507673758942,-1.831322807407872,0.0,-0.7657593842421874,-0.27749266589104,-0.8294821155920982,-2.0587824309294356,-1.2034563455253289,-1.4276283995766788,2,1.7320508075688772,poor
1,0,1.2385561905211255,1,0,1,2,2,3,0,3,0,0.9014650386653104,0.0,0.0,0,0,0,1,0,1,1,0,-0.31348900791324696,-0.0985437757569029,1.8865385704452953,0.0,-0.7657593842421874,-1.6281798589028493,-0.1009804314633858,-0.05746360971795332,0.030544577297597394,0.2273554553127849,2,1.0,average
1,0,0.3385980952503787,1,0,1,3,3,3,3,0,1,0.9014650386653104,-1.4659250220296964,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,0.8493534958094956,0.02760788151871166,0.0,-0.7657593842421874,0.3978509306148647,-0.8294821155920982,-0.45772737396024976,-0.380789063643378,-0.18639050840958105,2,1.0,average
1,0,1.2385561905211255,1,1,0,1,2,0,2,3,1,0.9014650386653104,0.0,0.0,0,0,0,0,1,1,1,0,-0.31348900791324696,0.8493534958094956,0.02760788151871166,0.0,0.6153423623374719,0.3978509306148647,-0.8294821155920982,-0.05746360971795332,0.030544577297597394,0.2273554553127849,3,1.0,average
1,0,1.2385561905211255,1,0,1,4,4,4,4,3,1,0.9014650386653104,0.0,0.0,0,0,0,1,0,1,1,0,-0.31348900791324696,-0.0985437757569029,1.8865385704452953,0.0,0.6153423623374719,-1.6281798589028493,-0.8294821155920982,2.3441189757358254,2.0872127820024744,1.8823393102022485,3,0.0,excellent
1,1,1.2385561905211255,1,1,1,4,4,3,2,3,1,-0.7100034375328549,-1.4659250220296964,0.0,0,1,0,1,1,1,1,0,1.2310178115617767,0.8493534958094956,1.8865385704452953,0.0,-0.7657593842421874,1.0731945271207695,0.2632704106009704,1.943855211493529,1.675879141061499,1.4685933464798826,2,0.0,excellent
1,0,0.3385980952503787,1,0,1,4,2,2,2,0,1,0.9014650386653104,0.0,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,-0.0985437757569029,0.02760788151871166,0.0,0.6153423623374719,0.3978509306148647,-0.8294821155920982,1.943855211493529,2.0872127820024744,1.8823393102022485,3,0.5773502691896258,excellent
1,0,0.3385980952503787,0,1,0,2,1,3,2,3,1,0.9014650386653104,0.0,0.0,0,0,0,1,1,1,1,1,1.2310178115617767,-0.0985437757569029,0.02760788151871166,0.0,0.6153423623374719,-0.9528362623969447,0.9917720947296828,-0.45772737396024976,-0.7921227045843534,-0.600136472131947,3,0.5773502691896257,average
1,0,1.2385561905211255,1,1,0,1,1,0,3,0,1,-0.7100034375328549,0.0,0.0,0,0,0,0,1,1,0,1,1.2310178115617767,-1.0464410473233015,0.02760788151871166,0.0,0.6153423623374719,-0.27749266589104,-0.1009804314633858,-1.6585186666871392,-1.2034563455253289,-1.0138824358543128,3,1.5275252316519468,average
1,0,1.2385561905211255,1,0,1,1,2,0,0,0,0,0.9014650386653104,0.0,0.0,0,1,0,0,1,0,0,0,-0.31348900791324696,-1.9943383188897,-1.831322807407872,0.0,-0.7657593842421874,0.3978509306148647,-0.8294821155920982,-0.45772737396024976,-0.7921227045843534,-0.600136472131947,2,0.5773502691896257,average
1,0,1.2385561905211255,0,0,1,2,2,3,2,1,1,0.9014650386653104,1.4659250220296964,0.0,0,0,0,0,1,1,1,1,-0.31348900791324696,-1.0464410473233015,-1.831322807407872,0.0,-0.7657593842421874,0.3978509306148647,0.9917720947296828,0.7430639187666396,0.4418782182385728,0.6411014190351508,2,0.5773502691896257,average
1,0,1.2385561905211255,1,0,1,3,3,3,3,0,0,-0.7100034375328549,0.0,0.0,0,1,0,0,1,1,0,1,1.2310178115617767,-0.0985437757569029,0.9570732259820035,0.0,-0.7657593842421874,1.0731945271207695,-0.8294821155920982,-0.8579911382025462,-1.2034563455253289,-1.4276283995766788,2,0.0,poor
1,0,0.3385980952503787,0,0,1,4,4,4,3,2,0,0.9014650386653104,0.0,0.0,0,1,1,1,1,1,1,0,-0.31348900791324696,-0.0985437757569029,0.02760788151871166,0.0,0.6153423623374719,1.0731945271207695,-0.1009804314633858,-0.05746360971795332,-0.380789063643378,-0.600136472131947,3,0.0,average
1,0,0.3385980952503787,0,0,1,1,2,2,3,0,0,0.9014650386653104,0.0,0.0,0,0,0,0,0,1,0,0,-1.8579958273882704,-1.0464410473233015,-0.9018574629445801,0.0,0.6153423623374719,-0.27749266589104,-0.8294821155920982,0.34280015452434315,0.030544577297597394,-0.18639050840958105,3,0.0,average
1,0,1.2385561905211255,1,0,1,2,3,0,3,0,0,0.9014650386653104,-1.4659250220296964,0.0,0,1,0,0,1,1,1,1,1.2310178115617767,-1.0464410473233015,0.02760788151871166,0.0,0.6153423623374719,0.3978509306148647,-0.8294821155920982,-0.8579911382025462,-1.2034563455253289,-1.4276283995766788,3,0.0,poor
1,0,0.3385980952503787,1,0,1,2,2,2,0,1,1,-0.7100034375328549,1.4659250220296964,0.0,0,0,0,1,1,1,0,1,-1.8579958273882704,0.8493534958094956,0.02760788151871166,0.0,-0.7657593842421874,-0.27749266589104,2.084524620922751,-0.8579911382025462,-0.7921227045843534,-0.600136472131947,2,1.0,average
1,0,0.3385980952503787,0,0,1,1,2,2,2,0,1,-0.7100034375328549,-1.4659250220296964,0.0,0,0,0,1,1,1,1,0,-1.8579958273882704,1.7972507673758942,1.8865385704452953,0.0,1.996444108917131,-1.6281798589028493,0.6275212526653265,-2.0587824309294356,-2.0261236274072796,-1.8413743632990447,4,1.0,poor
1,0,1.2385561905211255,0,1,1,4,4,2,2,3,1,0.9014650386653104,1.4659250220296964,0.0,0,0,0,0,1,1,1,0,1.2310178115617767,0.8493534958094956,0.9570732259820035,0.0,-0.7657593842421874,-1.6281798589028493,-0.8294821155920982,1.143327683008936,1.675879141061499,1.4685933464798826,2,1.1547005383792515,excellent
1,0,1.2385561905211255,1,0,1,3,3,2,2,1,1,-0.7100034375328549,0.0,0.0,0,0,0,0,1,1,1,1,-0.31348900791324696,-1.9943383188897,0.02760788151871166,0.0,0.6153423623374719,-1.6281798589028493,-0.46523127352774196,1.5435914472512324,1.2645455001205237,1.0548473827575167,3,0.0,excellent
1,1,0.3385980952503787,1,0,1,2,3,2,3,1,0,0.9014650386653104,0.0,0.0,0,0,0,1,1,1,1,0,-0.31348900791324696,0.8493534958094956,0.02760788151871166,0.0,-0.7657593842421874,-0.27749266589104,0.6275212526653265,0.7430639187666396,0.8532118591795482,1.0548473827575167,2,1.0,excellent
1,0,0.3385980952503787,1,0,1,4,3,4,2,2,1,0.9014650386653104,0.0,0.0,0,0,0,0,1,1,1,0,1.2310178115617767,1.7972507673758942,0.9570732259820035,0.0,-0.7657593842421874,-1.6281798589028493,-0.8294821155920982,-2.459046195171732,-1.6147899864663042,-1.0138824358543128,2,2.5166114784235836,average
1,0,1.2385561905211255,1,1,1,3,1,4,3,0,1,-0.7100034375328549,0.0,0.0,0,1,0,0,1,1,1,0,-0.31348900791324696,-0.0985437757569029,0.9570732259820035,0.0,-0.7657593842421874,-1.6281798589028493,0.6275212526653265,1.143327683008936,0.8532118591795482,1.0548473827575167,2,0.5773502691896257,excellent
